Username,Computer,Lat,Lng,Dynamo Version,Revit Version,IP,City,Country,Packages Installed,Graph Name,Graph Version,Graph Packages,Execution Time,Time Saved,Datetime
BryantE384,LEIKEZE,0.626640,-141.957220,1.0.1,2017.3.9,176.32.64.0,Tokyo,Japan,"Lynch,Kidd,Bryant,Cantu,Simon",Sheet_All Sheets Names to Uppercase (Version 2.0.2).dyn,0.6.5,"SteamNodes,DYNAMO UNFOLD",523,1507353,1551321808979
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Filter_Create (Version 2.0.2).dyn,1.5.3,"BIMORPH NODES,Lunchbox for Dynamo",503,3324901,1549851444562
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",115,4961931,1554186244007
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",792,6161817,1552971734699
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",714,3025186,1550612684902
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",697,1417844,1550800966720
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",802,5968040,1551635848291
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Template_View Template Name to View Group Parameter (Version 2.0.2).dyn,0.2.6,"ARCHI-LAB,MESH TOOLKIT",655,6991463,1551649594089
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",605,4748124,1554368444819
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",103,4862911,1553305604363
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",766,4197829,1551841024582
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Template_View Template Name to View Group Parameter (Version 2.0.2).dyn,0.2.6,"ARCHI-LAB,MESH TOOLKIT",240,6518050,1553932674896
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",280,2161391,1549632476987
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",994,6157588,1549746440111
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",657,6769299,1554032802801
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",954,6306572,1552576783428
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",599,3052209,1550313752545
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",699,6799146,1549861703080
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",711,6701576,1551512894304
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Filter_Create (Version 2.0.2).dyn,1.5.3,"BIMORPH NODES,Lunchbox for Dynamo",746,2156031,1549307782960
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Filter_Create (Version 2.0.2).dyn,1.5.3,"BIMORPH NODES,Lunchbox for Dynamo",951,2511410,1551193702851
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",696,6691009,1552602363389
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",View Template_View Template Name to View Group Parameter (Version 2.0.2).dyn,0.2.6,"ARCHI-LAB,MESH TOOLKIT",380,4129555,1550504587892
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",903,5375106,1549354312956
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",655,1510878,1553442911564
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",989,4565541,1549259243836
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",518,6602275,1553045618541
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",713,6348399,1549407834258
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",481,5898109,1551285826736
AveryQ895,NNIUQ,21.028070,65.699560,2.0.0,2016.9.5,54.247.0.0,Dublin,Ireland,"Coffey,Burt,Chan,Duffy,Lott",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",590,1513757,1551046440390
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",Legend_Add to Multiple Sheets (Version 2.0.2).dyn,0.1.8,"Clockwork for Dynamo",304,1890969,1551933450461
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",129,4676379,1552071480620
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",235,5384137,1551216692599
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",127,3782331,1550681147012
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",750,4589214,1549248020201
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",235,3905040,1549432482210
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",707,6404349,1551016985720
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",435,1887760,1553299996917
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",534,5599750,1554105473205
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",130,4120826,1551470563285
LopezS100,RODAVLAS,-81.653420,150.866230,2.0.1,2019.6.3,204.236.128.0,San Francisco,United States,"Lopez,Puckett,Hobbs,Harper,Glover",View Template_View Template Name to View Group Parameter (Version 2.0.2).dyn,0.2.6,"ARCHI-LAB,MESH TOOLKIT",333,4843678,1552565982960
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",649,3135480,1553327286456
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",788,4693528,1554351283868
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",354,4352388,1549421507790
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",614,4242226,1552580929039
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",935,3021039,1551418511461
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",695,2664259,1549332597654
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",Workset_Batch Create 3D Views for each Workset (Version 2.0.2).dyn,1.6.4,"BIMORPH NODES,DYNAMO UNFOLD",521,4876806,1553828700345
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",179,4499260,1554154138835
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",287,3092018,1554043630722
BarrettK995,NYRAK,65.273200,-157.201900,1.0.0,2019.8.4,54.184.0.0,Portland,United States,"Rojas,Hobbs,Coleman,Huff",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",371,2091763,1553365333703
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",960,4667823,1550001461756
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",321,4377205,1554050198281
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",641,5022211,1552971221442
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",718,1463361,1553491135393
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",659,6729699,1550261264980
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",710,4147553,1552385767551
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",946,7028256,1549708742789
McmillanT953,ROHT,37.396530,113.313210,2.0.0,2016.6.5,177.71.128.0,Sao Paulo,Brazil,"Burt,Sherman,Lopez,Glover",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",485,4790221,1550337866650
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",735,6517725,1550315000001
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",399,4941865,1550072922388
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",405,3454418,1551388371850
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",453,6132070,1553152900855
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",410,4707936,1553009754522
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",968,2049898,1550857711574
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",768,4637584,1551627277003
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",723,4575690,1550560877361
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",532,3687962,1551650581124
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",732,5575076,1550822888595
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",294,4427925,1549928345718
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",692,1043904,1554358918833
HendricksH459,EELAH,-64.464850,165.909660,2.0.1,2016.0.3,46.137.192.0,Singapore,Singapore,"Ferrell,Snyder,Rios,Brewer,Mullen",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",626,3393629,1549978139420
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",896,4670319,1553110849912
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",722,1963234,1553810057036
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",876,3297009,1549764060028
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",277,2206863,1554299749193
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",894,6126320,1551490079848
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",649,1269020,1552554703412
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",919,2367112,1553932415080
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",820,3250896,1554451520205
LottC890,GIARC,42.046560,-77.223090,2.0.1,2018.6.7,46.137.192.0,Singapore,Singapore,"Sykes,Holder,Jennings,Gutierrez",Legend_Add to Multiple Sheets (Version 2.0.2).dyn,0.1.8,"Clockwork for Dynamo",641,5985856,1551578449900
SweeneyE249,DRAWDE,26.561130,-69.220930,2.0.0,2016.2.1,46.137.128.0,Dublin,Ireland,"Harper,Sykes,Perkins",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",773,4170046,1551883604858
SweeneyE249,DRAWDE,26.561130,-69.220930,2.0.0,2016.2.1,46.137.128.0,Dublin,Ireland,"Harper,Sykes,Perkins",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",745,4888078,1550539714002
SweeneyE249,DRAWDE,26.561130,-69.220930,2.0.0,2016.2.1,46.137.128.0,Dublin,Ireland,"Harper,Sykes,Perkins",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",395,5466032,1550655058705
SweeneyE249,DRAWDE,26.561130,-69.220930,2.0.0,2016.2.1,46.137.128.0,Dublin,Ireland,"Harper,Sykes,Perkins",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",931,3718740,1553605716104
SweeneyE249,DRAWDE,26.561130,-69.220930,2.0.0,2016.2.1,46.137.128.0,Dublin,Ireland,"Harper,Sykes,Perkins",Workset_Batch Create 3D Views for each Workset (Version 2.0.2).dyn,1.6.4,"BIMORPH NODES,DYNAMO UNFOLD",882,5981484,1554318481853
SweeneyE249,DRAWDE,26.561130,-69.220930,2.0.0,2016.2.1,46.137.128.0,Dublin,Ireland,"Harper,Sykes,Perkins",Workset_Batch Create 3D Views for each Workset (Version 2.0.2).dyn,1.6.4,"BIMORPH NODES,DYNAMO UNFOLD",343,2060090,1553513458746
BentleyZ161,RHPEZ,65.633420,136.697200,1.0.0,2016.7.3,54.215.0.0,San Francisco,United States,"Chan,Gutierrez,Howard",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",701,7000880,1551413804067
BentleyZ161,RHPEZ,65.633420,136.697200,1.0.0,2016.7.3,54.215.0.0,San Francisco,United States,"Chan,Gutierrez,Howard",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",533,1577587,1550249569632
BentleyZ161,RHPEZ,65.633420,136.697200,1.0.0,2016.7.3,54.215.0.0,San Francisco,United States,"Chan,Gutierrez,Howard",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",559,1775170,1549612898679
BentleyZ161,RHPEZ,65.633420,136.697200,1.0.0,2016.7.3,54.215.0.0,San Francisco,United States,"Chan,Gutierrez,Howard",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",588,1468302,1553943474370
BentleyZ161,RHPEZ,65.633420,136.697200,1.0.0,2016.7.3,54.215.0.0,San Francisco,United States,"Chan,Gutierrez,Howard",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",105,1599503,1550585638843
BentleyZ161,RHPEZ,65.633420,136.697200,1.0.0,2016.7.3,54.215.0.0,San Francisco,United States,"Chan,Gutierrez,Howard",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",786,7035675,1552557368585
CarneyV646,RIMIDALV,-2.956650,-20.119910,2.0.1,2017.9.5,46.51.128.0,Dublin,Ireland,"Rasmussen,Huff",Workset_Categories to Workset (Version 2.0.2).dyn,0.6.4,"MESH TOOLKIT",318,2246649,1554473273263
CarneyV646,RIMIDALV,-2.956650,-20.119910,2.0.1,2017.9.5,46.51.128.0,Dublin,Ireland,"Rasmussen,Huff",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",149,5711670,1553767607521
CarneyV646,RIMIDALV,-2.956650,-20.119910,2.0.1,2017.9.5,46.51.128.0,Dublin,Ireland,"Rasmussen,Huff",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",738,3324665,1549772077224
CarneyV646,RIMIDALV,-2.956650,-20.119910,2.0.1,2017.9.5,46.51.128.0,Dublin,Ireland,"Rasmussen,Huff",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",862,4052824,1552410477746
CarneyV646,RIMIDALV,-2.956650,-20.119910,2.0.1,2017.9.5,46.51.128.0,Dublin,Ireland,"Rasmussen,Huff",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",118,1862425,1550593816830
CarneyV646,RIMIDALV,-2.956650,-20.119910,2.0.1,2017.9.5,46.51.128.0,Dublin,Ireland,"Rasmussen,Huff",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",571,1979678,1551196069819
CarneyV646,RIMIDALV,-2.956650,-20.119910,2.0.1,2017.9.5,46.51.128.0,Dublin,Ireland,"Rasmussen,Huff",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",499,3222505,1551715730021
